,video_id,channel_id
29,MlBu1p2_kzw,UCZWO2OrUFQ0F6Ft_zO4LqQg
0,1phI-Ts_mUk,UCynURu72A71GmEVQcsZXcKQ
1,zCqoJTbLw30,UCynIYcsBwTrwBIecconPN2A
2,Tq2zJOxwEHA,UCkGf_kXNiDG_nXs4-WJkY-Q
3,IurNpwqpMSo,No Data
4,07VXWXXYh8E,No Data
5,j1RdJ2fif0I,UCD7-Ocp4InwPKzwiq_U-Abg
6,rFAddL8g8mw,UCJFp8uSYCjXOMnkUyb3CQ3Q
7,5TAL-Gjd394,UClW0iupPReSXYDmlvwYfQhg
8,exuESnMiNyM,No Data
9,of8nPpozRms,UCwFPk397w7Dg5gi6vd-1Xcw
10,TkTo3UzRaNk,UCwSc1s-c_zAtaWGwJ1a7XAg
11,oM8478LtUPQ,UCwKRHVk7e1EhGB1S03Xmlrg
12,jJcmKFDuD1o,UCF3K1Jf8hjFW8qliei8fQ3A
13,fl2VvzezaAQ,No Data
14,KQxn8Jbqvkk,UCppWotLicHLP4U4OBCDUdKg
15,O5bLjd8A0cw,No Data
16,qN8DRJ8OMcA,UCdu8QrpJd6rdHU9fHl8J01A
17,iSiymZu2OyU,No Data
18,0ImGYoyTCR0,No Data
19,5vO-IguiSAQ,UCHGYAdPGQAPAydcmkJ8hiKw
20,w2n7JjWClX0,UCljUAjufNh7VI0yElcAdlhg
21,CL4TaVcks5s,UCf2cN9o0ndPwqA3wZLFj_NQ
22,_M7IDbfMgzU,No Data
23,l6OI4zUeOws,UCVPz_nauEJpqPxxvYiOpCHQ
24,swqmsRWM4rY,UCaHNFIob5Ixv74f5on3lvIw
25,9ytYkvqkEQE,UCem4eaCUWu-Wzp8ZuLQeFwg
26,jRk6KqZsyHE,UCFtVzEblikHdro4J5HeMo4w
27,e9OYhghg5-8,UC1zsShDyJp8AafQu9BPo1PQ
28,Yj5UK09qI94,UCdivz7DDJG35Vkvng0eMmuA
29,nrG_vg5g70M,UCFdBehO71GQaIom4WfVeGSw
0,arC5JPM05FU,No Data
1,dkvXfZvw9Cw,UC5nfcGkOAm3JwfPvJvzplHg
2,1xRjsqTF3NE,UCf9sl-IcwNXDqWwWwp4vEwg
3,T1OMnOfbTOY,UCfkM3u-0uSKADDitZLpXcfA
4,IUK6jpWf6Wo,No Data
5,S0-Q85om7JY,UCaak9sggUeIBPOd8iK_BXcQ
6,hi6oUv21bYI,UColoXxvhfz54o0icqQRPzYw
7,7cQ-faPF88w,UCI2-ki0BQzmQ_tE4mxG8rXQ
8,OtKwFE5hWCM,No Data
9,om-0ZLKZur8,UCpOjLndjOqMoffA-fr8cbKA
10,16UjT-zV8dA,UCN-bFIdJM0gQlgX7h6LKcZA
11,7HS03IKCy7Q,UCibEhpu5HP45-w7Bq1ZIulw
12,FgP9uakfSiA,No Data
13,yOxBREbLDUI,UCXzU-b8I0Y_fhMkLQMYt3vA
14,3aTqCkgIxaQ,UCTZT_Lm9vlqNR0eZMO_nLYQ
15,tcBHear_hac,UClX3YSREJp3ELuv2wFAYOzA
16,ywAy4EdB7co,UC8k5Hd0UtZLrUvZHhsHfgzA
17,Do2XEalPxWQ,UCZMRuagdTBKmmrFtSMN48Xw
18,pkCj-tZ_iBs,UCMo5MECD5pwhUVLaMqZo5Xg
19,O8-gK5IGQYg,No Data
20,9iNJHFEu1_M,UC7dXPammhcS6lrPzgq7WAPQ
21,3rGX8LYj_kI,UCnoV9-8oRfF-c9BFkgTD2nA
22,drTmcRxi2BU,No Data
23,dIN6rAVhVT8,No Data
24,#NAME?,No Data
25,l89ew6GAT_w,UCkZLRWeJemZ5GXb6PbMx70w
26,7QMEcfEsAwI,UC169FIKMFQKr1n65N3UcQag
27,xbzSk9UjDUc,UClKeJXipXwX7_ZGxOBnMQyw
28,cHddzFuAQuk,No Data
29,4WSF1hbCpUA,UCAaZrjOnkz2DL-ry9DgYhcg
0,sY8Bm7gF1wY,UC8_wmm5DX9mb4jrLiw8ZYzw
1,MdKVt9qFY-U,No Data
2,2y60KQfH_ms,UCJe-YHWE_u6LL3DHyv8kXeQ
3,bM4LLiMur7s,UCSoEDFXaMcHbAlWlduce2eg
4,2BOyccP0T0g,UCfCY70zRsvnnKzQ39mBq0rw
5,zXy3_FKyv_4,UCKtxF3ufOkuJohTeKyNbYrQ
6,7DpO07gN_78,No Data
7,RatyfLInFLk,UCg9mwxF0uacG3Q4N91wo2TQ
8,MbSkTsjDOn4,UC0v-pxTo1XamIDE-f__Ad0Q
9,rvYzx6CL0ck,UC-km1012mEUQQLGxggmrazw
10,IDd7YLGNw90,No Data
11,zKPmtT2lsNo,UCaTFX7ckdowpnwHWcJGH2KQ
12,o1DFNa0vPHA,UCUtLYlzPOIDkHoVGANN4axw
13,0m49tMe3PPU,UC6VSFaHYbR-bhNer7DXxGNQ
14,7nkgQr-i-6g,UCYs35nWy7aTUBA4w8LcSCjQ
15,zLq2nvDplGo,No Data
16,PtSpqauqXgU,No Data
17,XBcJlpVpcEg,UCaO16EyoX6_064H0txQ0vZQ
18,jCurSBDxHCc,No Data
19,CzCyttmEMz0,No Data
20,PFv0QC5wLBM,No Data
21,d60zwIHLiCI,UC8x_GQsqwLvglizV7xRckpw
22,jHlapEtdGNc,UCTMgd9qnUD9qKBX5oTtD6ug
23,wNtJ7s5mGx0,UCAr9flC00Hq-UymRVxrBwAg
24,mRDjnGjhY-A,UC0JsAE_1wR1Z3TOvJ4C2m6g
25,PVAD2-CaoKI,No Data
26,2s4GMLkTNv0,UCSAUGyc_xA8uYzaIVG6MESQ
27,WVV-GEGALWA,UCfMIdADo6FQayQCOkLYGhrQ
28,GW0evBeTFeM,UCgMPP6RRjktV7krOfyUewqw
29,2MdLirxityY,No Data
0,P7pCaTDG0pQ,UCN559lrbV9wt46NwlnPJtPw
1,OtKwFE5hWCM,No Data
2,aMy41oQ640s,UC6uo7Swuhid4KcK97n2l7_Q
3,ft0LBdLAuKw,UCpOjLndjOqMoffA-fr8cbKA
4,16UjT-zV8dA,UCN-bFIdJM0gQlgX7h6LKcZA
5,Hnmwb85o_6I,UClKeJXipXwX7_ZGxOBnMQyw
6,13Hfuhlkn2U,UC169FIKMFQKr1n65N3UcQag
7,LayofSEWpn0,UCvral4FSI9dOOUV-yRloawA
8,OTLBJcQaF04,UCqltwdVS2hLvSjC9eFmfrWg
9,X8py-1PQ8hM,UCIU_1WDzifvGu16qzFcKAEA
10,8NWWz68Imls,UCzWygEC8zQKYpCp7nwX_M-A
11,hraGJL_azqg,UChi7ZkzGovVqYNEbetu6MQA
12,WbTeFEnVWSQ,No Data
13,7cQ-faPF88w,UCI2-ki0BQzmQ_tE4mxG8rXQ
14,NoB-12-qIts,No Data
15,Cf7W_z2svKw,UCg9mwxF0uacG3Q4N91wo2TQ
16,IW4PVsd8LZ8,UCtpB6Bvhs1Um93ziEDACQ8g
17,uDHaTySUYLM,UC2GuoutVyegg6PUK88lLpjw
18,KYlAD4CXaak,No Data
19,8lFTy2vkuVw,UCkkxn2ldlFUMupTlXU8meAw
20,KeLUPqy_lEs,No Data
21,MdPhjO_B5UA,UC-km1012mEUQQLGxggmrazw
22,cghXe6VS4Ys,No Data
23,61yXzdAUdbA,UCCRb6nYKaT8tzLA8CwDdUtw
24,owksbOBITws,No Data
25,CE73Ltuw2X4,UC0JR9ZTJIvB9VX8xz7LyujA
26,qNknhEW508E,UCp_RW49IudjKEw_yal7tfFw
27,h07P1J93Qt4,No Data
28,95RHbFuFdxg,UCP-32CzsbLiiIb2LbYk8mZA
29,s1asnMSJ_5Y,UCAorLPltdoHSahqLpdap4Hw
0,cgLC6XU4jkE,UCkpeuy1OcoOuSnvDnvXamRA
1,RNfv6rO4res,UCKtKKtjaaPKA1Oj8Ldnfsdg
2,_6OpujmGguQ,UCVP_Fma2_-BEKWYc79JVQDw
3,NaQsK8jHxYg,No Data
4,e13rIHiub0k,No Data
5,Ivck-Ao0ZgQ,No Data
6,343Q1V7vJS4,UCDbQblY1XASbgqOXmy6FOFQ
7,PtvdcBoLSx8,UC3LAEwEhZ0Yn3l4-WatZo2Q
8,PSx6ff35Z6E,No Data
9,3sPmrXdNoew,UCCy80SwBwALYglGO68Fpy_Q
10,iq56KslEzNE,UCkUZKZ17PeE0ATPKvmvEU5w
11,xVcWrvKzdbY,No Data
12,f95Liic5XVE,UC0elp2101KAxbaAMzInGerA
13,pZNy0M1thKo,UClX3YSREJp3ELuv2wFAYOzA
14,fA1dYQxzzjA,UC4QadOSsJu54Qs8z99shRiQ
15,#NAME?,No Data
16,TuS5LxuGRkg,UCYs35nWy7aTUBA4w8LcSCjQ
17,RR-Ow5f7SmQ,UCftut9Z6S48igRNSQRDpCCg
18,NSYwMedm6hE,UCwPZxCQo5FXI5exyGIZ8ovQ
19,4T1Zy7G8F7Q,No Data
20,rpjXXR8Jz00,UCLdnL7RNgh616cUbJJUGPRg
21,gXDjO052f9w,No Data
22,DVUvsxEOr8o,UC6VSFaHYbR-bhNer7DXxGNQ
23,6kMt4e1NQ4M,UCFdBehO71GQaIom4WfVeGSw
24,HSPjbJs_Qlc,UCahKjkez9olNwcpc5pZwzvg
25,LkxacKSty3o,No Data
26,Wdy6dgvjzGM,UC0v-pxTo1XamIDE-f__Ad0Q
27,gh8s33Fh24U,UCXzU-b8I0Y_fhMkLQMYt3vA
0,Hok0HlG_k4I,UCC9SB7UVkUvmF7tXTXs0umA
1,gURZ-1opDDo,No Data
2,Do2XEalPxWQ,UCZMRuagdTBKmmrFtSMN48Xw
3,PuD4nFN91WM,No Data
4,#NAME?,No Data
5,m95_0zU8TFk,UCwFPk397w7Dg5gi6vd-1Xcw
6,_hcqaI1JVq0,UC2MGuhIaOP6YLpUx106kTQw
7,7HS03IKCy7Q,UCibEhpu5HP45-w7Bq1ZIulw
8,MABE3KfAIuE,UCVjh0oZ3Ug5-s3WX1awxblQ
9,EnXzN874G8g,UCKezegV3t5njyVLoeLhYi0A
10,pql8jUjQY7w,UCt8tmsv8kL9Nc1sxvCo9j4Q
11,01YTX2rV4Qs,UCMVVGkL1FuB6_-9J4P9aoLg
12,mXmfTPYPO1s,No Data
13,aCHUbBtwrBo,No Data
14,R55niV_dNTk,UCEojdIMF62_65_iYQsvF50Q
15,FgP9uakfSiA,No Data
16,jY2UZuZkfpI,No Data
17,dexg1_uLlFk,UCXwNZwMIupSgYOnRvASv3IQ
18,CDqOgxEDXYw,UC4B3koT1xEv0hkQsUSlECHA
19,j-92MgpO_0Q,UCcfGMS51eSQAaU0QojKaiKw
20,P45xRgrlwmo,UC1Lp8HbCqOPBMT1W_mjb21A
21,mZ-Q23hcDyA,UCSGkhjEMPDq0iPb0JHb_w5Q
22,B5FxisCiOTU,UCfkM3u-0uSKADDitZLpXcfA
23,3NVaBchfi5M,UCF5v1ubUrzLLiXnR4XxsFbQ
24,ywAy4EdB7co,UC8k5Hd0UtZLrUvZHhsHfgzA
25,96N6Mm19YHE,UCqYw-CTd1dU2yGI71sEyqNw
26,skyDtWdkSDM,UCmsfo6_GmedEhParaNa3r9A
27,y6CQPcO1rC8,No Data
28,CwOKfowlfQ4,UCisPNLwMUYefF6kL88vekuQ
29,QTQ048DErEs,UCMOWCrRrcdSRT7dCR_dB7qA
0,v_0WNLAmSaE,UCo_IB5145EVNcf8hw1Kku7w
1,M2ZOt0IkVTw,UCJ6NXuUoYLyyuNYTwkmgZtQ
2,XRVAELjhv8o,No Data
3,_BNzjq1K-CE,UCxhygwqQ1ZMoBGQM2yEcNug
4,4at2ASzj1wU,No Data
5,NixcemjgGqY,UCzgxx_DM2Dcb9Y1spb9mUJA
6,ZiCFF2R2u0o,UC5UKWHBT_f5789lAE5Tkd4A
7,1IG5JDsA2_w,No Data
8,oxoZ2b00tYE,UC6z9hHYTAV8eW--F4JndgiQ
9,exussuFtj_M,UCSKdvBlaN8J-3I2E0KpYYYg
10,w8Kg3z8RIVY,UCW1vck-e025HMBwix6cW_qw
11,ES5n1WrJyGo,UCySfIDBkBFIICu4Bm0qwtSA
12,PI_BowiZ9Ms,UCCCRJTPAau62jlJyu9mw-SQ
13,JfLRsegCiPQ,UClyvSlm-AkWi-OyuUZ9p6Rg
14,0BVGdwLUAw8,UCQ3Kgx1G1NkELoJ8tJ3uelg
15,rzAwHKbiDe0,UCf7Bkf62BV2n5CGxya0sPoA
16,uorHX7Xj5co,No Data
17,n5-ThTxjgog,UCK1sVuXaDvJeNwl9noN5nOA
18,UMQgn4Utyzc,UCnDZWCv3q1LRL9mKjoDKEVw
19,EU7SPvQD-2c,UCE2606prvXQc_noEqKxVJXA
20,3aTqCkgIxaQ,UCTZT_Lm9vlqNR0eZMO_nLYQ
21,Y9zHFjcsmgo,UClVxlTdjXCH02L9WtiPu_rg
22,pkCj-tZ_iBs,UCMo5MECD5pwhUVLaMqZo5Xg
23,wEXjKlddFOU,UCljUAjufNh7VI0yElcAdlhg
24,WVV-GEGALWA,UCfMIdADo6FQayQCOkLYGhrQ
25,GW0evBeTFeM,UCgMPP6RRjktV7krOfyUewqw
26,2MdLirxityY,No Data
27,P7pCaTDG0pQ,UCN559lrbV9wt46NwlnPJtPw
28,OtKwFE5hWCM,No Data
29,aMy41oQ640s,UC6uo7Swuhid4KcK97n2l7_Q
0,ft0LBdLAuKw,UCpOjLndjOqMoffA-fr8cbKA
1,16UjT-zV8dA,UCN-bFIdJM0gQlgX7h6LKcZA
2,Hnmwb85o_6I,UClKeJXipXwX7_ZGxOBnMQyw
3,13Hfuhlkn2U,UC169FIKMFQKr1n65N3UcQag
4,LayofSEWpn0,UCvral4FSI9dOOUV-yRloawA
5,OTLBJcQaF04,UCqltwdVS2hLvSjC9eFmfrWg
6,X8py-1PQ8hM,UCIU_1WDzifvGu16qzFcKAEA
7,8NWWz68Imls,UCzWygEC8zQKYpCp7nwX_M-A
8,hraGJL_azqg,UChi7ZkzGovVqYNEbetu6MQA
9,WbTeFEnVWSQ,No Data
10,7cQ-faPF88w,UCI2-ki0BQzmQ_tE4mxG8rXQ
11,NoB-12-qIts,No Data
12,Cf7W_z2svKw,UCg9mwxF0uacG3Q4N91wo2TQ
13,IW4PVsd8LZ8,UCtpB6Bvhs1Um93ziEDACQ8g
14,uDHaTySUYLM,UC2GuoutVyegg6PUK88lLpjw
15,KYlAD4CXaak,No Data
16,8lFTy2vkuVw,UCkkxn2ldlFUMupTlXU8meAw
17,KeLUPqy_lEs,No Data
18,MdPhjO_B5UA,UC-km1012mEUQQLGxggmrazw
19,cghXe6VS4Ys,No Data
20,61yXzdAUdbA,UCCRb6nYKaT8tzLA8CwDdUtw
21,owksbOBITws,No Data
22,CE73Ltuw2X4,UC0JR9ZTJIvB9VX8xz7LyujA
23,qNknhEW508E,UCp_RW49IudjKEw_yal7tfFw
24,h07P1J93Qt4,No Data
25,95RHbFuFdxg,UCP-32CzsbLiiIb2LbYk8mZA
26,s1asnMSJ_5Y,UCAorLPltdoHSahqLpdap4Hw
27,cgLC6XU4jkE,UCkpeuy1OcoOuSnvDnvXamRA
28,RNfv6rO4res,UCKtKKtjaaPKA1Oj8Ldnfsdg
29,_6OpujmGguQ,UCVP_Fma2_-BEKWYc79JVQDw
0,NaQsK8jHxYg,No Data
1,e13rIHiub0k,No Data
2,Ivck-Ao0ZgQ,No Data
3,343Q1V7vJS4,UCDbQblY1XASbgqOXmy6FOFQ
4,PtvdcBoLSx8,UC3LAEwEhZ0Yn3l4-WatZo2Q
5,PSx6ff35Z6E,No Data
6,3sPmrXdNoew,UCCy80SwBwALYglGO68Fpy_Q
7,iq56KslEzNE,UCkUZKZ17PeE0ATPKvmvEU5w
8,xVcWrvKzdbY,No Data
9,f95Liic5XVE,UC0elp2101KAxbaAMzInGerA
10,pZNy0M1thKo,UClX3YSREJp3ELuv2wFAYOzA
11,fA1dYQxzzjA,UC4QadOSsJu54Qs8z99shRiQ
12,#NAME?,No Data
13,TuS5LxuGRkg,UCYs35nWy7aTUBA4w8LcSCjQ
14,K4qsKaoTwP4,No Data
15,JuAT_6qnMrM,UCaminwG9MTO4sLYeC3s6udA
16,1ODTtj_7E0Y,UCFBjsYvwX7kWUjQoW7GcJ5A
17,Y-m4Bx3uWjQ,UCynIYcsBwTrwBIecconPN2A
18,jWsDyoFwHBU,UCaTFX7ckdowpnwHWcJGH2KQ
19,nvzfO4GG5ug,No Data
20,D79abSbJ7MA,UC2GuoutVyegg6PUK88lLpjw
21,zSRdKb_NbBs,No Data
22,Q-WwKfHonZU,UCpOjLndjOqMoffA-fr8cbKA
23,LsEzYm0isfg,UCVPz_nauEJpqPxxvYiOpCHQ
24,3-K5o_kgOpo,UCHkm57ZjExicHc630M2xJ-Q
25,BwpbmgMNB8g,UCy0wWb2hkv9BwwhuhzKtd9A
26,_BcYBFC6zfY,UC_976xMxPgzIa290Hqtk-9g
27,WllPgHEAbOU,No Data
28,DGKGT91D9dI,UCoKXb95K5h3sME3c9OCBaeA
29,UydwPUGjtc0,UCp_RW49IudjKEw_yal7tfFw
0,_tE8kk4sbHU,UCSHc05m3seGiDBH6ZChd1xA
1,gsAO0uYUkwE,UCG4fqU419F_vnBkIfSyR9Yg
2,mfDjvZqHta4,No Data
3,#NAME?,No Data
4,Acoy2Ang-_Q,UC6YD-hqIJ1UIOcVyQ07HGAw
5,3zUVtUsiI6g,UClX3YSREJp3ELuv2wFAYOzA
6,Cz3gcOsUz0c,UCKtKKtjaaPKA1Oj8Ldnfsdg
7,6i1v4U2UU3A,UCRT-74ovdMKOFBC96w_gfyQ
8,IuPpow3BfZE,UCzciBmqDXPE47nOPRrjmo9A
9,a3WeECF6c_U,UCL3Cq-M4RE8M_7IbVjt5fcg
10,gmLFchYA78c,UCfodSug0zXKfd8HpSay9JBg
11,Qclok4qf8eQ,No Data
12,mYfyAn1tJgw,No Data
13,KGslsW5PluU,UCyo6aLuDHbUoNTv-NR-Y0NA
14,Ra8Xrxlo4UQ,No Data
15,2r7aXvx4-Ps,UC4QadOSsJu54Qs8z99shRiQ
16,XVoDXsSdBLM,No Data
17,fy2jkQiKX2s,UCCvh-_tuLrQzt5ousKhsvKg
18,jnveCXdVIHs,UC8x_GQsqwLvglizV7xRckpw
19,w-NSaCMZGHs,UCSyyyb2kB9fZdRxw5Is_1qw
20,V-z_pRnO_yg,UC169FIKMFQKr1n65N3UcQag
21,iEvJiY94lEQ,No Data
22,7EvI6dV7sW8,UCYJnKTyn-1lbNRV5G92UMfA
23,zN1_DeOSFMg,UCmgWMQkenFc72QnYkdxdoKA
24,pjm16tlCqUM,UCj5RwDivLksanrNvkW0FB4w
25,Fsh3W42XODQ,UCngqCQA0aTZKVS3fNIHh_FQ
26,gWX9hQEjSqE,No Data
27,Vl3hkfvE__E,UCwOBi0_e6uq9UxKiVfQyaKw
28,n8Q-Kd-7pLw,UCYh5SZpRvxwGMLCKvmnCUCg
29,UH5LhGbyEbo,UCvc33FeURfaIN5M8x9wGVjQ
0,CmqMsbKtdyg,No Data
1,8Qt5BsFFgUI,UCftut9Z6S48igRNSQRDpCCg
2,wOFdhQrwVuQ,No Data
3,qjypFz5h8-o,UCljUAjufNh7VI0yElcAdlhg
4,TD4QWYloMK8,No Data
5,J1L3nDC4mEk,UC_pwIXKXNm5KGhdEVzmY60A
6,fSqxW9L-ZQM,UClFSU9_bUb4Rc6OYfTt5SPw
7,iX_oTO5JIPM,No Data
8,FCYu70sUiko,UC3ZkCd7XtUREnjjt3cyY_gg
9,naHlztf1hH4,UCtAIPjABiQD3qjlEl1T5VpA
10,Acx-B3AFhXw,No Data
11,lGsqQj4lh98,UCF3K1Jf8hjFW8qliei8fQ3A
12,yLQxhCxQoKc,UCFMEYTv6N64hIL9FlQ_hxBw
13,AIjMrcd_xSY,No Data
14,MCH-Rm8aHRQ,UCynURu72A71GmEVQcsZXcKQ
15,lrHc2cUOEFE,UCLCdKWiUUKPV016JHjVuMsQ
16,f0FdL5dNMhI,No Data
17,VJAhoR2uepE,No Data
18,xyajcDV6nhs,UCNmjwhgOA8QM9-gqypc1S_w
19,Fzi9Q5ehP3M,No Data
20,IefLJlI1HXQ,UCrH0dwm5-2Kt2LxYLMW8dnA
21,XMRqwoxMQVI,No Data
22,GW0evBeTFeM,UCgMPP6RRjktV7krOfyUewqw
23,_mcutWbpQEM,UCbZvkG2uAgr6Oiva4FytscQ
24,jvKJ_Faz0Ao,UC_Fkc5suytO75BAiAkDD67g
25,nG2pEffLEJo,UC3XTzVzaHQEd30rQbuvCtTQ
26,WVV-GEGALWA,UCfMIdADo6FQayQCOkLYGhrQ
27,haKtUJH1XgI,UCjmvcdZFiJQkZ8R9_IEAefg
28,GjGzCFtO5BI,UCcUnsoipzgd5JJNsNMsgfNg
29,gqpZBIq7lA0,UCwKRHVk7e1EhGB1S03Xmlrg
0,b-ns8xfYoEM,UC1Lp8HbCqOPBMT1W_mjb21A
1,yL9N46ORubs,UCryVRE59g1i5QdAW_WXjDSg
2,DjilItpeHMY,UClyvSlm-AkWi-OyuUZ9p6Rg
3,u3cHkf-5beg,UCVjh0oZ3Ug5-s3WX1awxblQ
4,_rAdV5DjSDQ,UCxhygwqQ1ZMoBGQM2yEcNug
5,vB9e8_6ASBU,UCg9mwxF0uacG3Q4N91wo2TQ
6,EhKqy4Xd0YU,UCzDvmEznA0IfKD3c-TJibYQ
7,DbLSVxqLVuk,UCLiTIZKujQedn1jQ5G8Anfg
8,K1Ez3Pbu13Y,No Data
9,C0cBH-4YJW0,UCmsfo6_GmedEhParaNa3r9A
10,hpA6kCk6L0Y,No Data
11,YfIdTCdvOJA,No Data
12,W_w5jE8p8dk,No Data
13,s1asnMSJ_5Y,UCAorLPltdoHSahqLpdap4Hw
14,v-dfygYIfLs,UCRijo3ddMTht_IHyNSNXpNQ
15,X5wEshpY0X8,No Data
16,4WXJPG6dcUc,UCzMoibQRslh_1bTuW0YXc6A
17,NoB-12-qIts,No Data
18,OtKwFE5hWCM,No Data
19,7ALMZQP6X5A,UCLd4dSmXdrJykO_hgOzbfPw
20,hraGJL_azqg,UChi7ZkzGovVqYNEbetu6MQA
21,zl5jhm38s4w,No Data
22,4w4eLzokGug,No Data
23,Hnmwb85o_6I,UClKeJXipXwX7_ZGxOBnMQyw
24,7flSbMSaBMM,No Data
25,N9SktNidsy4,No Data
26,Mu4VhU5GeFE,No Data
27,owksbOBITws,No Data
28,K4qsKaoTwP4,No Data
29,JuAT_6qnMrM,UCaminwG9MTO4sLYeC3s6udA
0,1ODTtj_7E0Y,UCFBjsYvwX7kWUjQoW7GcJ5A
1,Y-m4Bx3uWjQ,UCynIYcsBwTrwBIecconPN2A
2,jWsDyoFwHBU,UCaTFX7ckdowpnwHWcJGH2KQ
3,nvzfO4GG5ug,No Data
4,D79abSbJ7MA,UC2GuoutVyegg6PUK88lLpjw
5,zSRdKb_NbBs,No Data
6,Q-WwKfHonZU,UCpOjLndjOqMoffA-fr8cbKA
7,LsEzYm0isfg,UCVPz_nauEJpqPxxvYiOpCHQ
8,3-K5o_kgOpo,UCHkm57ZjExicHc630M2xJ-Q
9,BwpbmgMNB8g,UCy0wWb2hkv9BwwhuhzKtd9A
10,_BcYBFC6zfY,UC_976xMxPgzIa290Hqtk-9g
11,WllPgHEAbOU,No Data
12,DGKGT91D9dI,UCoKXb95K5h3sME3c9OCBaeA
13,UydwPUGjtc0,UCp_RW49IudjKEw_yal7tfFw
14,_tE8kk4sbHU,UCSHc05m3seGiDBH6ZChd1xA
15,gsAO0uYUkwE,UCG4fqU419F_vnBkIfSyR9Yg
16,mfDjvZqHta4,No Data
17,#NAME?,No Data
18,Acoy2Ang-_Q,UC6YD-hqIJ1UIOcVyQ07HGAw
19,3zUVtUsiI6g,UClX3YSREJp3ELuv2wFAYOzA
20,Cz3gcOsUz0c,UCKtKKtjaaPKA1Oj8Ldnfsdg
21,6i1v4U2UU3A,UCRT-74ovdMKOFBC96w_gfyQ
22,IuPpow3BfZE,UCzciBmqDXPE47nOPRrjmo9A
23,a3WeECF6c_U,UCL3Cq-M4RE8M_7IbVjt5fcg
24,gmLFchYA78c,UCfodSug0zXKfd8HpSay9JBg
25,Qclok4qf8eQ,No Data
26,mYfyAn1tJgw,No Data
27,KGslsW5PluU,UCyo6aLuDHbUoNTv-NR-Y0NA
28,Ra8Xrxlo4UQ,No Data
29,2r7aXvx4-Ps,UC4QadOSsJu54Qs8z99shRiQ
0,XVoDXsSdBLM,No Data
1,fy2jkQiKX2s,UCCvh-_tuLrQzt5ousKhsvKg
2,jnveCXdVIHs,UC8x_GQsqwLvglizV7xRckpw
3,w-NSaCMZGHs,UCSyyyb2kB9fZdRxw5Is_1qw
4,V-z_pRnO_yg,UC169FIKMFQKr1n65N3UcQag
5,iEvJiY94lEQ,No Data
6,7EvI6dV7sW8,UCYJnKTyn-1lbNRV5G92UMfA
7,zN1_DeOSFMg,UCmgWMQkenFc72QnYkdxdoKA
8,pjm16tlCqUM,UCj5RwDivLksanrNvkW0FB4w
9,Fsh3W42XODQ,UCngqCQA0aTZKVS3fNIHh_FQ
10,gWX9hQEjSqE,No Data
11,Vl3hkfvE__E,UCwOBi0_e6uq9UxKiVfQyaKw
12,n8Q-Kd-7pLw,UCYh5SZpRvxwGMLCKvmnCUCg
13,UH5LhGbyEbo,UCvc33FeURfaIN5M8x9wGVjQ
14,CmqMsbKtdyg,No Data
15,8Qt5BsFFgUI,UCftut9Z6S48igRNSQRDpCCg
16,wOFdhQrwVuQ,No Data
17,qjypFz5h8-o,UCljUAjufNh7VI0yElcAdlhg
18,3ETiSvVkge4,UCaak9sggUeIBPOd8iK_BXcQ
19,43VvqUOP8O0,UCT0x6RQTeoZByaYt_k1Ranw
20,B4k_lyyYaCQ,No Data
21,0Ubh9z086hE,UCpOjLndjOqMoffA-fr8cbKA
22,9EwLEmEXXnk,UCs4KWxdP-lRc-dgLXE5i8Wg
23,sx-8ZzzO1E0,UCD7-Ocp4InwPKzwiq_U-Abg
24,TtiiLl2wxqk,No Data
25,uYcfn2NnZtw,UCJ6NXuUoYLyyuNYTwkmgZtQ
26,2y9XFtwh-B0,UCZMRuagdTBKmmrFtSMN48Xw
27,SspwaZK8h7k,UCQYADFw7xEJ9oZSM5ZbqyBw
28,2Q4PS3ht_BM,UC7dXPammhcS6lrPzgq7WAPQ
29,LHwRfAGcMG0,No Data
0,Ra2383WH8vY,UCSoEDFXaMcHbAlWlduce2eg
1,OxU5au9Z_bY,No Data
2,TpwvBqhrN1c,UC4Au2QrbfaSjHPSdk5tUBeg
3,EJsAHInlupI,No Data
4,_rvNIpIG4us,UC5Tk1JEutSTmswO7dm6_jNg
5,hqaUF2JNY_U,UCuLUOxd7ezJ8c6NSLBNRRfg
6,uykFHGmiD0A,UClX3YSREJp3ELuv2wFAYOzA
7,uSAL5ozJXKo,No Data
8,4F8JIGLjv5M,UCok3jJg7q1-PKV6XYDYTA_A
9,0JsS4L7X13A,UCppWotLicHLP4U4OBCDUdKg
10,4IsSMhIyRtc,UCp_RW49IudjKEw_yal7tfFw
11,Vy8TgSDlekk,UCXcjvt8cOfwtcqaMeE7-hqA
12,Yxym8Q9laW8,UCFTVNLC7ysej-sD5lkLqNGA
13,Y_SKxfKTH10,No Data
14,H40m4T5zbAI,UCkpeuy1OcoOuSnvDnvXamRA
15,k1eBrxmc4sE,UCD-1TFnqeSem13xk52_wPBw
16,9quMjVhdix8,UC2EWGw-KBjEReUbXMJEiaCA
17,d0za34SmiD0,No Data
18,hLMlSqQjg_k,UC0JR9ZTJIvB9VX8xz7LyujA
19,voLKzxqRrK4,UCKtKKtjaaPKA1Oj8Ldnfsdg
20,jkPu3NYQdNE,No Data
21,oquKsgZaDRo,UCdknsuyiC1mILCRnDJjeSgg
22,tY0CgJqlSRQ,UCxc0F7BSsl3d4V2aoietV9A
