,video_id,channel_id
16277,NLsLesAPUWo,UCroloVlHKUnvOMn5MtuvyDg
16280,rD4g-fqpEY8,UCEAvwlv0ZtJrSsgaA2CewOw
16282,ESGu10M49Zo,UC6YNWTm6zuMFsjqd0PO3G-Q
16284,7SoPhzYdMFc,UCutJqz56653xV2wwSvut_hQ
16285,uSAZaLTwig8,UCJk8dZsM8SIGzIBJ-rDcB3Q
16287,f9Ggvq_4Jdo,UCp_RW49IudjKEw_yal7tfFw
16288,FsHq5iZMlQg,UC1l4SD4Ira5wjwmCGfMnCZQ
16290,z7t2jzmV_Zg,UCxMLTQETeHIB2WGuTOG5wJA
16291,wMuBXUS_4XY,UCEA8Umn4azMfY2-qic1lCOA
16292,Ar7S-hpawM4,UC169FIKMFQKr1n65N3UcQag
16293,NLsLesAPUWo,UCroloVlHKUnvOMn5MtuvyDg
16296,rD4g-fqpEY8,UCEAvwlv0ZtJrSsgaA2CewOw
16298,ESGu10M49Zo,UC6YNWTm6zuMFsjqd0PO3G-Q
16300,7SoPhzYdMFc,UCutJqz56653xV2wwSvut_hQ
16301,kcx1TNN2QgE,UCsX8MJHEI5UukXoF3HLnTvg
16302,NPYJFtMO1kc,UCgIeUSV91-FfmCayG4lSBcw
16303,9S08k0dqqA8,UClKeJXipXwX7_ZGxOBnMQyw
16304,mHhjxyvE2WA,UC2GuoutVyegg6PUK88lLpjw
16305,upEDdoizZNM,UCibEhpu5HP45-w7Bq1ZIulw
16308,Ar7S-hpawM4,UC169FIKMFQKr1n65N3UcQag
16309,NLsLesAPUWo,UCroloVlHKUnvOMn5MtuvyDg
16312,rD4g-fqpEY8,UCEAvwlv0ZtJrSsgaA2CewOw
16314,7C2z4GqqS5E,UC3IZKseVpdzPSBaWxBxundA
16315,TeiaNCDSKwg,UCljYHFazflmGaDr5Lo90KmA
16316,tBIbQv1EK74,UCHkm57ZjExicHc630M2xJ-Q
16317,kySDUDHkkrI,UCwB_AlxvT3A1uEcI9rA_7hg
16318,OQjBMQYB5sQ,UCgMPP6RRjktV7krOfyUewqw
16319,DW_BH1iMoCA,UCVPz_nauEJpqPxxvYiOpCHQ
16320,P8Ex5hOU1UQ,UCfCY70zRsvnnKzQ39mBq0rw
16322,cL8NEBpuL0A,UCaminwG9MTO4sLYeC3s6udA
16323,WT0ovsW3P6Q,UCaak9sggUeIBPOd8iK_BXcQ
16324,7LXZnfKka60,UCs4KWxdP-lRc-dgLXE5i8Wg
16325,DF2jFoHlV18,UCp_RW49IudjKEw_yal7tfFw
16326,XGHO7u1ROmA,UClX3YSREJp3ELuv2wFAYOzA
16327,t4nqUYJqEFQ,UCryVRE59g1i5QdAW_WXjDSg
16328,7LXZnfKka60,UCs4KWxdP-lRc-dgLXE5i8Wg
16329,DF2jFoHlV18,UCp_RW49IudjKEw_yal7tfFw
16330,XGHO7u1ROmA,UClX3YSREJp3ELuv2wFAYOzA
16331,t4nqUYJqEFQ,UCryVRE59g1i5QdAW_WXjDSg
16332,7C2z4GqqS5E,UC3IZKseVpdzPSBaWxBxundA
16333,TeiaNCDSKwg,UCljYHFazflmGaDr5Lo90KmA
16334,tBIbQv1EK74,UCHkm57ZjExicHc630M2xJ-Q
16335,kySDUDHkkrI,UCwB_AlxvT3A1uEcI9rA_7hg
16336,OQjBMQYB5sQ,UCgMPP6RRjktV7krOfyUewqw
16337,DW_BH1iMoCA,UCVPz_nauEJpqPxxvYiOpCHQ
16338,P8Ex5hOU1UQ,UCfCY70zRsvnnKzQ39mBq0rw
16340,cL8NEBpuL0A,UCaminwG9MTO4sLYeC3s6udA
16341,WT0ovsW3P6Q,UCaak9sggUeIBPOd8iK_BXcQ
16342,XGHO7u1ROmA,UClX3YSREJp3ELuv2wFAYOzA
16343,t4nqUYJqEFQ,UCryVRE59g1i5QdAW_WXjDSg
16344,8UJrQ34kJGQ,UCaminwG9MTO4sLYeC3s6udA
16345,Oadf4KNYz-I,UCg3qsVzHeUt5_cPpcRtoaJQ
16346,24M_LvqDpp0,UCutJqz56653xV2wwSvut_hQ
16347,MxNhOpKe-FU,UCynIYcsBwTrwBIecconPN2A
16348,1L5PtGxDgS4,UCHkm57ZjExicHc630M2xJ-Q
16350,JY3CbkHHfF4,UCD7-Ocp4InwPKzwiq_U-Abg
16351,vO90XJGMeAc,UCM_Ll26nXOkscq0YSpBmgyg
16352,iV3H3DkomHM,UCEA8Umn4azMfY2-qic1lCOA
16353,W7gOq-2yccc,UC-km1012mEUQQLGxggmrazw
16354,grqLUyvi3GY,UC8_wmm5DX9mb4jrLiw8ZYzw
16355,5MRH-yfgxB0,UChNxH3wxiElBSAdAyMfNhJQ
16356,BYxjxlEypys,UCFdBehO71GQaIom4WfVeGSw
16357,UGfyTw1LwB4,UC6VSFaHYbR-bhNer7DXxGNQ
16358,np3-2RMjXdE,UCBvWfh5pkiCdApbtS0eaMIg
16361,-8ndfeqZtoE,UC6YNWTm6zuMFsjqd0PO3G-Q
16362,c7LmXLWJ_p4,UCMsuwHzQPFMDtHaoR7_HDxg
16364,D6RGY3t3llo,UCXcjvt8cOfwtcqaMeE7-hqA
16367,664WRFlDITE,UCrxSUBMeILV4YrFvwySPGeA
16368,4ZrZVegBoKw,UCoLrcjPV5PbUrUyXq5mjc_A
16369,eFUnE4s79-I,UC_IFf-9qHWQmaAEkLjlD5eQ
16370,q6mR-xo8TKM,UCp_RW49IudjKEw_yal7tfFw
16372,om33q-1S-Yc,UCqUBfeh7pTsjxciLFL9DxPQ
16375,NY6Su-wbMGw,UCljUAjufNh7VI0yElcAdlhg
16377,by4dvoiTKGk,UChi7ZkzGovVqYNEbetu6MQA
16378,9Is4YTXVIIc,UC0yQ2h4gQXmVUFWZSqlMVOA
16379,mFP5KGUH0Yo,UCgLSeZDL_WYHkbF8nmuKAtg
16380,XuMnZiL9x7I,UCg4nOl7_gtStrLwF0_xoV0A
16381,G1WnNAdHCCU,UCSoEDFXaMcHbAlWlduce2eg
16382,bvSlli5B5qI,UCt8tmsv8kL9Nc1sxvCo9j4Q
16383,kChY_GreuP8,UCxc0F7BSsl3d4V2aoietV9A
16384,6qFv0_1yzqc,UC4QadOSsJu54Qs8z99shRiQ
16385,OwFWUkck4dw,UCJ6NXuUoYLyyuNYTwkmgZtQ
16386,UH8zmLaHwMI,UCQUdNis13Y2bXiV7fssSNCg
16387,ys7ycKTrz3A,UCTvC3XC9hQGeMqG1LDGHMzg
16389,DrWwemK_wlg,UCahKjkez9olNwcpc5pZwzvg
16390,wPfomK-WTdQ,UCjb0R_WvdiaYQkcycsZ2rIA
16392,IIN9YNSp0Hg,UCeSRjhfeeqIgr--AcP9qhyg
16393,FrVmZtp2R_k,UCLdnL7RNgh616cUbJJUGPRg
16394,AxHW_Z0qpgA,UCWc-XpFHPK1SwGcvpFPZ8NA
16395,iN8zmmCRqUA,UCpko_-a4wgz2u_DgDgd9fqA
16396,2GukNwiSkEA,UCE07ZwUyWRetv5uoX_OfYoQ
16397,Td7aMy47xmw,UC1bmnUH1ffc63zohkPvtXcQ
16399,0iTppplR-YM,UCNIwy_Q7EjUxLlsewfuhjgg
16401,arB4Kj2tETI,UCyWRXFYbDydMdzcBX2G8xNg
16402,JsAFJSmyj7s,UCroloVlHKUnvOMn5MtuvyDg
16403,msN-b90-NrQ,UCVP_Fma2_-BEKWYc79JVQDw
16406,s9aPAL8VlJY,UCppWotLicHLP4U4OBCDUdKg
16407,Hsoeq_GxTy4,UCkLqBWFde2ZJZfqojgpDqyA
16411,coHGAfhKv6U,UC31k7KPtTEsgty9lg5rxO1A
16412,roj_1uXbJNw,UCfCY70zRsvnnKzQ39mBq0rw
16413,4E_HvFVJFe8,UC82NEkDVsBe6nAPTgR8yy7w
16415,etj9wfxFHpE,UCWUwriihuQ_ybNrAOqbg3yg
16416,yhrUKXyGpzY,UCZW7rxzor_SN0wabU5M9QyQ
16417,fJGF4jdNySA,UC725F-Tzom3sFWPC5eFVqpA
16421,aLAsqf22_RI,UCD-1TFnqeSem13xk52_wPBw
16422,umRIdtODSVE,UCWbB8rGkcOc58YYS0QaCG3w
16423,pRGd0oWqSkQ,UCpOjLndjOqMoffA-fr8cbKA
16424,Ou6Rvnvq9Ug,UCxB8TOOrGrL1U-LLtkEYqOA
16425,e2UzY_l7GzI,UCKB2ePQcisre4Cacyk1W-gw
16426,E4hF5PDveoE,UCkNlok-TO43_Zlv7_29MvKw
16427,ThBic_memEE,UCT0x6RQTeoZByaYt_k1Ranw
16428,yUSFbvPfwCU,UCth8GGZ6EjARHI1Hhx-cgjg
16430,evJY_bhN92I,UC4Au2QrbfaSjHPSdk5tUBeg
16431,BjkUhgiU7oo,UCoh_z6QB0AGB1oxWufvbDUg
16435,zBjnQVMWzsI,UCljYHFazflmGaDr5Lo90KmA
16436,xXUvXfu4hW4,UCvral4FSI9dOOUV-yRloawA
16439,8UJrQ34kJGQ,UCaminwG9MTO4sLYeC3s6udA
16440,Oadf4KNYz-I,UCg3qsVzHeUt5_cPpcRtoaJQ
16441,24M_LvqDpp0,UCutJqz56653xV2wwSvut_hQ
16442,MxNhOpKe-FU,UCynIYcsBwTrwBIecconPN2A
16443,1L5PtGxDgS4,UCHkm57ZjExicHc630M2xJ-Q
16445,JY3CbkHHfF4,UCD7-Ocp4InwPKzwiq_U-Abg
16446,vO90XJGMeAc,UCM_Ll26nXOkscq0YSpBmgyg
16447,iV3H3DkomHM,UCEA8Umn4azMfY2-qic1lCOA
16448,W7gOq-2yccc,UC-km1012mEUQQLGxggmrazw
16449,grqLUyvi3GY,UC8_wmm5DX9mb4jrLiw8ZYzw
16450,5MRH-yfgxB0,UChNxH3wxiElBSAdAyMfNhJQ
16451,BYxjxlEypys,UCFdBehO71GQaIom4WfVeGSw
16452,UGfyTw1LwB4,UC6VSFaHYbR-bhNer7DXxGNQ
16453,np3-2RMjXdE,UCBvWfh5pkiCdApbtS0eaMIg
16456,-8ndfeqZtoE,UC6YNWTm6zuMFsjqd0PO3G-Q
16457,c7LmXLWJ_p4,UCMsuwHzQPFMDtHaoR7_HDxg
16459,D6RGY3t3llo,UCXcjvt8cOfwtcqaMeE7-hqA
16462,664WRFlDITE,UCrxSUBMeILV4YrFvwySPGeA
16463,4ZrZVegBoKw,UCoLrcjPV5PbUrUyXq5mjc_A
16464,eFUnE4s79-I,UC_IFf-9qHWQmaAEkLjlD5eQ
16465,q6mR-xo8TKM,UCp_RW49IudjKEw_yal7tfFw
16467,om33q-1S-Yc,UCqUBfeh7pTsjxciLFL9DxPQ
16470,NY6Su-wbMGw,UCljUAjufNh7VI0yElcAdlhg
16472,by4dvoiTKGk,UChi7ZkzGovVqYNEbetu6MQA
16473,9Is4YTXVIIc,UC0yQ2h4gQXmVUFWZSqlMVOA
16474,mFP5KGUH0Yo,UCgLSeZDL_WYHkbF8nmuKAtg
16475,XuMnZiL9x7I,UCg4nOl7_gtStrLwF0_xoV0A
16476,G1WnNAdHCCU,UCSoEDFXaMcHbAlWlduce2eg
16477,bvSlli5B5qI,UCt8tmsv8kL9Nc1sxvCo9j4Q
16478,kChY_GreuP8,UCxc0F7BSsl3d4V2aoietV9A
16479,6qFv0_1yzqc,UC4QadOSsJu54Qs8z99shRiQ
16480,OwFWUkck4dw,UCJ6NXuUoYLyyuNYTwkmgZtQ
16481,UH8zmLaHwMI,UCQUdNis13Y2bXiV7fssSNCg
16482,ys7ycKTrz3A,UCTvC3XC9hQGeMqG1LDGHMzg
16484,DrWwemK_wlg,UCahKjkez9olNwcpc5pZwzvg
16485,wPfomK-WTdQ,UCjb0R_WvdiaYQkcycsZ2rIA
16487,IIN9YNSp0Hg,UCeSRjhfeeqIgr--AcP9qhyg
16488,FrVmZtp2R_k,UCLdnL7RNgh616cUbJJUGPRg
16489,AxHW_Z0qpgA,UCWc-XpFHPK1SwGcvpFPZ8NA
16490,iN8zmmCRqUA,UCpko_-a4wgz2u_DgDgd9fqA
16491,2GukNwiSkEA,UCE07ZwUyWRetv5uoX_OfYoQ
16492,Td7aMy47xmw,UC1bmnUH1ffc63zohkPvtXcQ
16494,0iTppplR-YM,UCNIwy_Q7EjUxLlsewfuhjgg
16496,arB4Kj2tETI,UCyWRXFYbDydMdzcBX2G8xNg
16497,JsAFJSmyj7s,UCroloVlHKUnvOMn5MtuvyDg
16498,msN-b90-NrQ,UCVP_Fma2_-BEKWYc79JVQDw
16501,s9aPAL8VlJY,UCppWotLicHLP4U4OBCDUdKg
16502,Hsoeq_GxTy4,UCkLqBWFde2ZJZfqojgpDqyA
16506,coHGAfhKv6U,UC31k7KPtTEsgty9lg5rxO1A
16507,roj_1uXbJNw,UCfCY70zRsvnnKzQ39mBq0rw
16508,4E_HvFVJFe8,UC82NEkDVsBe6nAPTgR8yy7w
16510,etj9wfxFHpE,UCWUwriihuQ_ybNrAOqbg3yg
16511,yhrUKXyGpzY,UCZW7rxzor_SN0wabU5M9QyQ
16512,fJGF4jdNySA,UC725F-Tzom3sFWPC5eFVqpA
16516,aLAsqf22_RI,UCD-1TFnqeSem13xk52_wPBw
16517,umRIdtODSVE,UCWbB8rGkcOc58YYS0QaCG3w
16518,pRGd0oWqSkQ,UCpOjLndjOqMoffA-fr8cbKA
16519,Ou6Rvnvq9Ug,UCxB8TOOrGrL1U-LLtkEYqOA
16520,e2UzY_l7GzI,UCKB2ePQcisre4Cacyk1W-gw
16521,E4hF5PDveoE,UCkNlok-TO43_Zlv7_29MvKw
16522,ThBic_memEE,UCT0x6RQTeoZByaYt_k1Ranw
16523,yUSFbvPfwCU,UCth8GGZ6EjARHI1Hhx-cgjg
16525,evJY_bhN92I,UC4Au2QrbfaSjHPSdk5tUBeg
16526,BjkUhgiU7oo,UCoh_z6QB0AGB1oxWufvbDUg
16530,zBjnQVMWzsI,UCljYHFazflmGaDr5Lo90KmA
16531,xXUvXfu4hW4,UCvral4FSI9dOOUV-yRloawA
16534,bNNkOmgZlsg,UCaminwG9MTO4sLYeC3s6udA
16535,8BVhPbOf1IY,UCpOjLndjOqMoffA-fr8cbKA
16536,t5zXlxBJ7Qw,UC2GuoutVyegg6PUK88lLpjw
16537,ud9hKO_d6hE,UC1-4AnMxkLXLNL3-7UJ4KTQ
16539,d4YSYJIxPE4,UCaTFX7ckdowpnwHWcJGH2KQ
16540,m5A8Mz-D_74,UCjIHV9sLF2yrYH2ClgPAzSg
16542,VmHH7B8RZ5Y,UC6YD-hqIJ1UIOcVyQ07HGAw
16545,_F_qRp3Knr0,UCL-a2oIp9rekDc3Z79uTUPg
16546,mJJgYtORmBA,UC-km1012mEUQQLGxggmrazw
16548,qxkDZ0LXvPU,UCl4e200EZm7NXq_iaYSXfeg
16549,Tx0uf5E2cxM,UCFTVNLC7ysej-sD5lkLqNGA
16550,H2Fp9ntNc2A,UCSkLRGGIGKOtinamhcy_42g
16551,irUk7Viruno,UCroloVlHKUnvOMn5MtuvyDg
16552,Oadf4KNYz-I,UCg3qsVzHeUt5_cPpcRtoaJQ
16553,FolI8jw_ZS4,UCZW7rxzor_SN0wabU5M9QyQ
16555,Zx1-mEFXchk,UC6YNWTm6zuMFsjqd0PO3G-Q
16556,39AqhfDkhvU,UC169FIKMFQKr1n65N3UcQag
16557,F41q3zFoXnM,UCrxSUBMeILV4YrFvwySPGeA
16558,BxwhBU2QKt8,UCBnD1sJRWEyKpfQydw1mkCA
16559,Thdbry38AZM,UC24yfMhHL7ryQhbc_Zw_qng
16563,meS3itC_gdI,UC4QadOSsJu54Qs8z99shRiQ
16566,wSh-wdSzhmM,UCFdBehO71GQaIom4WfVeGSw
16567,utjcDyafQh8,UCRT-74ovdMKOFBC96w_gfyQ
16569,OeC-cSFw1RU,UCD7-Ocp4InwPKzwiq_U-Abg
16570,24M_LvqDpp0,UCutJqz56653xV2wwSvut_hQ
16571,f0uC3KSPKSY,UCMS3gJglLx5-uTgiD1JpTuA
16572,3WWjSmFWGeA,UCmgWMQkenFc72QnYkdxdoKA
16574,ktlEdeIAKvE,UCQUA8cPZgNoYEW2OgX482ng
16576,716B-pZK1So,UCLdnL7RNgh616cUbJJUGPRg
16577,PSJf9NnMpHs,UCYJnKTyn-1lbNRV5G92UMfA
16578,ZqNX0_80ITw,UCwReh8IfIomgLzkxWlNWKaQ
16579,99LJNQ2Dw2k,UCDoBgfVkfIGBSD9P35eKeKQ
16581,0tJCELrceeg,UCRkCifCbAw0qwu7XzOa9d7w
16583,LwfoW6Zzwts,UC3ZkCd7XtUREnjjt3cyY_gg
16584,h7RkEjMcNz4,UCxc0F7BSsl3d4V2aoietV9A
16585,eI8l7oSwmOI,UCXrp0H7BPBHx2YTYMiiKEAA
16586,MxNhOpKe-FU,UCynIYcsBwTrwBIecconPN2A
16587,u5iMkd9A-fw,UCoG2iDwh5Vw61kZx0kWL0WA
16588,UjifrMuZ9l8,UCem4eaCUWu-Wzp8ZuLQeFwg
16589,4_TFHgiNG1U,UCrQUlOEbu-0T0l4DAcBEeIg
16590,Mp90xeGBwEk,UC0JsAE_1wR1Z3TOvJ4C2m6g
16591,E6CCca3SrOg,UCI5pX--ky1-KE8xu5ybTq2Q
16592,DqcLKHqLPHo,UCSHzI-t58X8STwqjfSzp47w
16593,BaDHavq8W6Q,UCxhygwqQ1ZMoBGQM2yEcNug
16594,QgOXIEhHU1Y,UCKp7UVaoVuiW1qtyPLPVFMQ
16595,Gd71hge2xDQ,UC8x_GQsqwLvglizV7xRckpw
16597,CeRV1k8Pfjg,UCLhUvJ_wO9hOvv_yYENu4fQ
16598,1hM5wLTVLeo,UC26ZU-55UPc7lVR9inHWayA
16599,H51e2epBeog,UCftut9Z6S48igRNSQRDpCCg
16600,mRYKZnTZSaU,UChi7ZkzGovVqYNEbetu6MQA
16601,4rlj4nBvGv0,UCflzScI3U_NXkg0Wke8YHLQ
16602,1L5PtGxDgS4,UCHkm57ZjExicHc630M2xJ-Q
16603,O5_AjghiDSc,UCRvGVXlK9h9vLWpbVOzm_4Q
16604,Ltx3IniYjU0,UCRDDfbYPHX_GUJ4lcQYTc8A
16605,X5wS4Pv2Fms,UCg9mwxF0uacG3Q4N91wo2TQ
16607,YMrDSkXUKkQ,UC1Lp8HbCqOPBMT1W_mjb21A
16608,6klVFIxC9qI,UCljUAjufNh7VI0yElcAdlhg
16609,Rja_IAEfum8,UC7UI5xx1C4D8vzech8rFM5w
16610,hWQiXv0sn9Y,UC3XTzVzaHQEd30rQbuvCtTQ
16611,ZZkhHbOSOMU,UClVgBLXWrw3TV4Wm0d7qrFQ
16612,588sLQibeck,UCj-BQGbXXIuMFS04ZgvIeRg
16613,ctCg9ewpOd8,UC0e87WXu_SJhrc8tb08qyaQ
16615,PlGR0atxQuo,UCd9BXPj-KcMTh0HiB-Vlb8A
16617,vO90XJGMeAc,UCM_Ll26nXOkscq0YSpBmgyg
16618,1WrZgAuom3o,UCfoouD4880M5_zzKi91v6Rw
16619,CeI-tEAfWI0,UCH3RgwxZWePFxDzV4jkCvaw
16620,5MRH-yfgxB0,UChNxH3wxiElBSAdAyMfNhJQ
16622,HQaU3GU4l5s,UCj2F8cffH0wrnO-1ShEsFIw
16623,3541rfFe6pU,UCTMgd9qnUD9qKBX5oTtD6ug
16624,grqLUyvi3GY,UC8_wmm5DX9mb4jrLiw8ZYzw
16625,KbT82TCPLHg,UCgLSeZDL_WYHkbF8nmuKAtg
16627,645i6asTfz4,UCoh_z6QB0AGB1oxWufvbDUg
16628,9m9oO84Q2fk,UCRijo3ddMTht_IHyNSNXpNQ
16629,Od442AN0srU,UCGxokRiJdemUQuwPQKi5Llg
16631,bNNkOmgZlsg,UCaminwG9MTO4sLYeC3s6udA
16632,8BVhPbOf1IY,UCpOjLndjOqMoffA-fr8cbKA
16633,t5zXlxBJ7Qw,UC2GuoutVyegg6PUK88lLpjw
16634,ud9hKO_d6hE,UC1-4AnMxkLXLNL3-7UJ4KTQ
16636,d4YSYJIxPE4,UCaTFX7ckdowpnwHWcJGH2KQ
16637,m5A8Mz-D_74,UCjIHV9sLF2yrYH2ClgPAzSg
16639,VmHH7B8RZ5Y,UC6YD-hqIJ1UIOcVyQ07HGAw
16642,_F_qRp3Knr0,UCL-a2oIp9rekDc3Z79uTUPg
16643,mJJgYtORmBA,UC-km1012mEUQQLGxggmrazw
16645,qxkDZ0LXvPU,UCl4e200EZm7NXq_iaYSXfeg
16646,Tx0uf5E2cxM,UCFTVNLC7ysej-sD5lkLqNGA
16647,H2Fp9ntNc2A,UCSkLRGGIGKOtinamhcy_42g
16648,irUk7Viruno,UCroloVlHKUnvOMn5MtuvyDg
16649,Oadf4KNYz-I,UCg3qsVzHeUt5_cPpcRtoaJQ
16650,FolI8jw_ZS4,UCZW7rxzor_SN0wabU5M9QyQ
16652,Zx1-mEFXchk,UC6YNWTm6zuMFsjqd0PO3G-Q
16653,39AqhfDkhvU,UC169FIKMFQKr1n65N3UcQag
16654,F41q3zFoXnM,UCrxSUBMeILV4YrFvwySPGeA
16655,BxwhBU2QKt8,UCBnD1sJRWEyKpfQydw1mkCA
16656,Thdbry38AZM,UC24yfMhHL7ryQhbc_Zw_qng
16660,meS3itC_gdI,UC4QadOSsJu54Qs8z99shRiQ
16663,wSh-wdSzhmM,UCFdBehO71GQaIom4WfVeGSw
16664,utjcDyafQh8,UCRT-74ovdMKOFBC96w_gfyQ
16666,OeC-cSFw1RU,UCD7-Ocp4InwPKzwiq_U-Abg
16667,24M_LvqDpp0,UCutJqz56653xV2wwSvut_hQ
16668,f0uC3KSPKSY,UCMS3gJglLx5-uTgiD1JpTuA
16669,3WWjSmFWGeA,UCmgWMQkenFc72QnYkdxdoKA
16671,ktlEdeIAKvE,UCQUA8cPZgNoYEW2OgX482ng
16673,716B-pZK1So,UCLdnL7RNgh616cUbJJUGPRg
16674,PSJf9NnMpHs,UCYJnKTyn-1lbNRV5G92UMfA
16675,ZqNX0_80ITw,UCwReh8IfIomgLzkxWlNWKaQ
16676,99LJNQ2Dw2k,UCDoBgfVkfIGBSD9P35eKeKQ
16678,0tJCELrceeg,UCRkCifCbAw0qwu7XzOa9d7w
16680,LwfoW6Zzwts,UC3ZkCd7XtUREnjjt3cyY_gg
16681,h7RkEjMcNz4,UCxc0F7BSsl3d4V2aoietV9A
16682,eI8l7oSwmOI,UCXrp0H7BPBHx2YTYMiiKEAA
16683,MxNhOpKe-FU,UCynIYcsBwTrwBIecconPN2A
16684,u5iMkd9A-fw,UCoG2iDwh5Vw61kZx0kWL0WA
16685,UjifrMuZ9l8,UCem4eaCUWu-Wzp8ZuLQeFwg
16686,4_TFHgiNG1U,UCrQUlOEbu-0T0l4DAcBEeIg
16687,Mp90xeGBwEk,UC0JsAE_1wR1Z3TOvJ4C2m6g
16688,E6CCca3SrOg,UCI5pX--ky1-KE8xu5ybTq2Q
16689,DqcLKHqLPHo,UCSHzI-t58X8STwqjfSzp47w
16690,BaDHavq8W6Q,UCxhygwqQ1ZMoBGQM2yEcNug
16691,QgOXIEhHU1Y,UCKp7UVaoVuiW1qtyPLPVFMQ
16692,Gd71hge2xDQ,UC8x_GQsqwLvglizV7xRckpw
16694,CeRV1k8Pfjg,UCLhUvJ_wO9hOvv_yYENu4fQ
16695,1hM5wLTVLeo,UC26ZU-55UPc7lVR9inHWayA
16696,H51e2epBeog,UCftut9Z6S48igRNSQRDpCCg
16697,mRYKZnTZSaU,UChi7ZkzGovVqYNEbetu6MQA
16698,4rlj4nBvGv0,UCflzScI3U_NXkg0Wke8YHLQ
16699,1L5PtGxDgS4,UCHkm57ZjExicHc630M2xJ-Q
16700,O5_AjghiDSc,UCRvGVXlK9h9vLWpbVOzm_4Q
16701,Ltx3IniYjU0,UCRDDfbYPHX_GUJ4lcQYTc8A
16702,X5wS4Pv2Fms,UCg9mwxF0uacG3Q4N91wo2TQ
16704,YMrDSkXUKkQ,UC1Lp8HbCqOPBMT1W_mjb21A
16705,6klVFIxC9qI,UCljUAjufNh7VI0yElcAdlhg
16706,Rja_IAEfum8,UC7UI5xx1C4D8vzech8rFM5w
16707,hWQiXv0sn9Y,UC3XTzVzaHQEd30rQbuvCtTQ
16708,ZZkhHbOSOMU,UClVgBLXWrw3TV4Wm0d7qrFQ
16709,588sLQibeck,UCj-BQGbXXIuMFS04ZgvIeRg
16710,ctCg9ewpOd8,UC0e87WXu_SJhrc8tb08qyaQ
16712,PlGR0atxQuo,UCd9BXPj-KcMTh0HiB-Vlb8A
16714,vO90XJGMeAc,UCM_Ll26nXOkscq0YSpBmgyg
16715,1WrZgAuom3o,UCfoouD4880M5_zzKi91v6Rw
16716,CeI-tEAfWI0,UCH3RgwxZWePFxDzV4jkCvaw
16717,5MRH-yfgxB0,UChNxH3wxiElBSAdAyMfNhJQ
16719,HQaU3GU4l5s,UCj2F8cffH0wrnO-1ShEsFIw
16720,3541rfFe6pU,UCTMgd9qnUD9qKBX5oTtD6ug
16721,grqLUyvi3GY,UC8_wmm5DX9mb4jrLiw8ZYzw
16722,KbT82TCPLHg,UCgLSeZDL_WYHkbF8nmuKAtg
16724,645i6asTfz4,UCoh_z6QB0AGB1oxWufvbDUg
16725,9m9oO84Q2fk,UCRijo3ddMTht_IHyNSNXpNQ
16726,Od442AN0srU,UCGxokRiJdemUQuwPQKi5Llg
16728,SS67w_Ku81Q,UCaminwG9MTO4sLYeC3s6udA
16729,SINjcljxlGA,UC8XBizOfQBLUrUcv_9DHCog
16730,jWLaTzsOOOk,UCLCdKWiUUKPV016JHjVuMsQ
16732,40IMaIyuhZw,UCaak9sggUeIBPOd8iK_BXcQ
16733,fuA9IO7ArTY,UC1zYGo1jIIjMVDTLL3dydow
16734,bwSQnX_yqt0,UCD7-Ocp4InwPKzwiq_U-Abg
16735,EnzRIkWBNeM,UCD-miitqNY3nyukJ4Fnf4_A
16738,ponoezpuE0U,UClX3YSREJp3ELuv2wFAYOzA
16740,Gba49Cn-sgo,UCHkm57ZjExicHc630M2xJ-Q
16742,07sDWpxzKAM,UCaTFX7ckdowpnwHWcJGH2KQ
16743,Qivh0ykiOBQ,UCFdBehO71GQaIom4WfVeGSw
16745,TQJwPdsN_QY,UCSeDpnnXFVbLEbbvFvEEqKA
16746,zbyrHFUKdVA,UCp_RW49IudjKEw_yal7tfFw
16748,FGhhqyVgyCQ,UCLdnL7RNgh616cUbJJUGPRg
16749,a5VlyAlW20k,UCM_Ll26nXOkscq0YSpBmgyg
16750,nMx7enk8fTo,UCMo5MECD5pwhUVLaMqZo5Xg
16751,6dx143x7lTY,UCvc33FeURfaIN5M8x9wGVjQ
16752,14n8pFWdTzY,UCv2ejD5B1xOYtGB2cf80B8g
16753,7qNi3s6c2zo,UC1bmnUH1ffc63zohkPvtXcQ
16755,qNqHSEkgTAU,UCMS3gJglLx5-uTgiD1JpTuA
16757,JJ6DoHfqP9c,UCXzU-b8I0Y_fhMkLQMYt3vA
16758,EhufBz5dU7I,UCIZX_W0AHnO605qbRO_sqMg
16759,kF7B5J8JJ6Y,UCFtVzEblikHdro4J5HeMo4w
16760,ud9hKO_d6hE,UC1-4AnMxkLXLNL3-7UJ4KTQ
16761,ERtAI8L3Y5g,UCQ6Br7m6vP61FZvjv4lwR5w
16763,8BVhPbOf1IY,UCpOjLndjOqMoffA-fr8cbKA
16764,77cjCgXxoGM,UC4QadOSsJu54Qs8z99shRiQ
16765,U6h20GZ_cvM,UCVMvBhhCs_jZTGlHFI6Fh7w
16766,Kbe9l4uSUew,UC8dQ4A2mssxnRDlPddRObiQ
16767,vxfE_S9SFPg,UC6GjPK3Gp4LdvyTqZxx8XwA
16768,yIFDBfp62lE,UCKB2ePQcisre4Cacyk1W-gw
16769,gNmiJiU8MEQ,UCYs35nWy7aTUBA4w8LcSCjQ
16770,W9ExQ8gnfjg,UCtwtMDxG0n0Yd0qds38ff0Q
